ed9eaeb6a707f50154024b24d7efcb874a9795dd, 7.705105336943407
ba12c0a2cb367af0467e479c03507c71a805d291, 7.920276491719446
b7298b0fe50443a623af9b56792b330c2d052845, 8.045964432030415
c60be70309789b39355dc612f36e37090ccad5dc, 7.568080825845296
a22a58c5be8aa2c2700619e37f2b7a6e4efa7e6b, 8.087032481222579
d5841f944022e9ef49bf6ac9b5546dd82ab2784f, 8.453949682645781
eb451c65ea210bed6af798282c2c6205c79f71fd, 8.095036907142443
c3e73d0362e2b21fae6edfcf518063e8a28b7b63, 8.303667007937014
df9e2c6cfb6035fa5b26af3b101bacf64e95e913, 7.751431679200955
99103791231143dd15aa77f2aeb87b2cd4a1c22e, 7.362513225438571
e2ed5ffddf1e60198f9f138810f84b7107ca0561, 7.565845954771824
8554d1155712da4bc72ec5921db3227311265359, 8.31086619791153
89fe8b96c04597a0fb63dca3a86e5f36e7580940, 7.860737459903821
8b65dcf807a9de0c95c0896919da04523176fab8, 7.1144557166048426
b6e252e4989b3b422d69eae06831ad0bfd396126, 7.846236945805242
9e0457ac0f2824c5e725d83bdeee91ed078343b4, 8.434329410139393
c9c6d1fdb1bc64d7137f0fb7050e334cbb7c0f6e, 8.731795512869198
ed6c052a16794cf2376b1497c505b438e9af69b6, 7.5197937473484195
c5d903eea354607809419b5e23c869ea16626a59, 8.362716584747847
927008a1eb1983b52fe269b504f398ca185603c3, 7.809407084580904
fd29d68d81bf469540c56ab7074ad748cd72203c, 7.273778427356495
d6f54f87ad964bd1cea20ffceea962f8b6236da3, 8.099367013654538
97983f3249349cfcb409b75d5f53e5cbab2bfa5a, 8.25859269742837
b72f0fecebc0120609eb4643631055b2e7a31fd7, 7.674420027003989
f3a7769633f8060ffee4a0295c55ec9be084e3c0, 8.02044313294471
abf736b0441172883ba772951733e73d557598ab, 7.915967877178499
af99c21153a5cd9289febb0cc7d1f8cbee810621, 7.4433985142175425
f5a2b63a98287f49a07f6101717dd4c1048b9903, 6.924157601892933
a9947ca4f64f3122a22c7827ae089d48db8fd76d, 7.426154666678347
d28c344507f89c41df926794e0d5a96d10349014, 8.417800362798964
ac6522ed2e2b8a808bb80970ccffcb6572183349, 8.235549875003612
8cf96ad1e77c722694ef03a06a781d61d632f2c0, 8.179923554572753
92de4c1319bb3b07781b63801e4599302764dc5f, 7.477054041387501
f0cbea39c26f2cf588e04885ddc1a439564bd782, 7.916208129052884
f1299639d65fd743440958354f22154e171500d0, 7.329899403572963
943f8910b7d79d76726a7c50a996a39a00fb033b, 7.509548320120299
fc4d0cb084cf3b98bbe820a9fc36fd437940969e, 7.174410420652837
c084f1399d2813131b70acb3920068a454cea6d5, 7.415921742540718
979ddec134899a31461a05d820b9d6cad713715b, 7.3920560736457706
f7d331120e9b3a15cf4a0028849bf050846d5d6a, 7.895388102725251
8866a6da23ad8a2abfb243905e0b5e2c98e366bc, 7.698593109119022
f408354e704d901dac2f283fc8242d2787ee4813, 8.094683886997357
e594aa5283c8b2076ece870504b4b6b2e9c29ca9, 7.744014608207525
c5b963fdd21435b56c4cf55f49d652d92fc83093, 8.062965797205544
948fbf59cd52083820e8e1682a5bc2a34793997a, 8.827164589854588
c399382ea2553528d9b44a9aa6492cee7cf0b5c0, 8.121911449231932
d2a2d2ee79d993c9821f176d9a248223ee59b3c7, 7.81337727482965
911daa5a6058823b007274f35ba038da7ec89a11, 7.799263561187149
a5b034cb2c29d312a2e5475da6174e196cfc3c1b, 8.212775142519678
da7fa747f59ca321b48b414b2f884d027bc961f8, 7.415644340575667
dc87f8c4ae8953d2d0bcaf1a08239547d77cdee8, 7.885588925934468
8e3a076971fce919b1a5a0bc62dcef86264a1c24, 8.202414772943309
987888aba1d68d84a51fcfef4131d649024e0aec, 8.219536275357338
c3635fc4a7b4545fc6df8dcad81f86d1e08c66cc, 7.766646802517523
8ef9f17bb904f437ec0a9849d820ed0f86843517, 8.009059111450714
addfbcc77f77c6c80cc3e55261cec181722e68cb, 7.975034588514675
ca84b66fa8d2c26e91bcd21dea081bb062e51711, 7.329323200860645
b80a4c674f6640d304722f4a92eb9b47345f1258, 7.407621605762768
a3c251eb71ac7769282f383672f19d3cf66f1b04, 7.866122561143029
f2c6f4d1250f2570b4dc5edfa7d0952ec4b7194f, 8.15981766372053
be7b5a55c3a0343bda6a2a6ad09c5cfe8714b27f, 8.106309993415577
a593667aa30cd094ca66d70dbb5ee98fc64d38f0, 7.714055508509244
c67df30ae6cf151f19df3e36d15f0361619ed47a, 7.611817027257998
bf9e4a55173e6e65b88bbf4f18744ea043b07ed6, 7.687456016299348
df1a661311bcb75b3b3c258c46ab75819bd6d249, 8.195079143027057
a60f543d315ec120d2f433cdccc19342c9c3be02, 7.92212945128043
